text_a,text_b,label,faq_id,candidate_faq_id,split,pair_type
what are research region sure summer undergraduate research in engineering at mcgill? Any idea?,what subjects will I study in Buddy Program at MCGILL?,0,133,115,dev,random
what are research region sure summer undergraduate research in engineering at mcgill? Any idea?,can you explain the structure of SURE: Summer Undergraduate Research in Engineering at MCGILL?,0,133,79,dev,hard
"Hi, can explain the structure of international human rights program at uoft?",can you explain the structure of International Human Rights Program at UOFT?,1,134,134,train,positive
"Hi, can explain the structure of international human rights program at uoft?",What is an Offer of Admission?,0,134,446,train,random
"Hi, can explain the structure of international human rights program at uoft?",can you explain the structure of English at UOFT?,0,134,65,train,hard
"Hi, can explain structure of international human rights program at uoft?",can you explain the structure of International Human Rights Program at UOFT?,1,134,134,train,positive
"Hi, can explain structure of international human rights program at uoft?",I prefer to submit an official transcript instead of uploading an unofficial one - is that okay?,0,134,255,train,random
"Hi, can explain structure of international human rights program at uoft?",can you explain the structure of Half-Time Program at UOFT?,0,134,36,train,hard
Could you tell me can you explain the structure international human rights program at uoft?,can you explain the structure of International Human Rights Program at UOFT?,1,134,134,dev,positive
Could you tell me can you explain the structure international human rights program at uoft?,What is an Exclusion?,0,134,391,dev,random
Could you tell me can you explain the structure international human rights program at uoft?,can you explain the structure of English at UOFT?,0,134,65,dev,hard
Could you tell me what courses provide master of business administration extended full time mba uoft?,what courses are offered in Master of Business Administration (Extended Full-Time MBA) at UOFT?,1,135,135,train,positive
Could you tell me what courses provide master of business administration extended full time mba uoft?,How can I give feedback about practicum-related issues?,0,135,498,train,random
Could you tell me what courses provide master of business administration extended full time mba uoft?,what makes the Master of Business Administration (Extended Full-Time MBA) program at UOFT unique?,0,135,109,train,hard
"Hi, what courses provide in master business administration extended full time mba at uoft?",what courses are offered in Master of Business Administration (Extended Full-Time MBA) at UOFT?,1,135,135,train,positive
"Hi, what courses provide in master business administration extended full time mba at uoft?","Will I be considered for all of the programs I applied to at the same time, or only in the order I ranked them?",0,135,337,train,random
"Hi, what courses provide in master business administration extended full time mba at uoft?",what makes the Master of Business Administration (Extended Full-Time MBA) program at UOFT unique?,0,135,109,train,hard
"Hi, what courses are provide in master of business administration extended full time mba at uoft?",what courses are offered in Master of Business Administration (Extended Full-Time MBA) at UOFT?,1,135,135,dev,positive
"Hi, what courses are provide in master of business administration extended full time mba at uoft?",what kind of research is done in Finance at UOFT?,0,135,238,dev,random
"Hi, what courses are provide in master of business administration extended full time mba at uoft?",what makes the Master of Business Administration (Extended Full-Time MBA) program at UOFT unique?,0,135,109,dev,hard
Quick question: what jobs can i take laws law in action within schools uoft?,what jobs can I get after LAWS (Law in Action Within Schools) at UOFT?,1,136,136,train,positive
Quick question: what jobs can i take laws law in action within schools uoft?,what research opportunities exist in Counselling and Clinical Psychology - Field in Clinical and Counselling Psychology (OISE) at UOFT?,0,136,129,train,random
Quick question: what jobs can i take laws law in action within schools uoft?,what are the admission requirements for LAWS (Law in Action Within Schools) at UOFT?,0,136,216,train,hard
Could you tell me what jobs can i make after laws law in action within schools at uoft?,what jobs can I get after LAWS (Law in Action Within Schools) at UOFT?,1,136,136,train,positive
Could you tell me what jobs can i make after laws law in action within schools at uoft?,what kind of research is done in Finance at UOFT?,0,136,238,train,random
Could you tell me what jobs can i make after laws law in action within schools at uoft?,what are the admission requirements for LAWS (Law in Action Within Schools) at UOFT?,0,136,216,train,hard
Could you tell me what jobs can i find after laws law in action within schools at uoft?,what jobs can I get after LAWS (Law in Action Within Schools) at UOFT?,1,136,136,dev,positive
Could you tell me what jobs can i find after laws law in action within schools at uoft?,"My permit is about to expire, how and when should I apply to extend it?",0,136,454,dev,random
Could you tell me what jobs can i find after laws law in action within schools at uoft?,what are the admission requirements for LAWS (Law in Action Within Schools) at UOFT?,0,136,216,dev,hard
how can i utilize to counselling and clinical psychology field clinical psychology utsc at uoft? Any idea?,how can I apply to Counselling and Clinical Psychology - Field in Clinical Psychology (UTSC) at UOFT?,1,137,137,train,positive
how can i utilize to counselling and clinical psychology field clinical psychology utsc at uoft? Any idea?,Is there a deadline to submit my transfer credit application and documentation?,0,137,384,train,random
how can i utilize to counselling and clinical psychology field clinical psychology utsc at uoft? Any idea?,what makes the Counselling and Clinical Psychology - Field in Clinical Psychology (UTSC) program at UOFT unique?,0,137,13,train,hard
